song_id,duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,outcome
6EzDPgToUSaultnUVkmHwB,222511,FALSE,1Szp0cnLcoq8ombQRztd1i,1,0.721321,0.961205,-5.329,0.151641,102.094,0
0kwcOpjGf427tGkx4hbSO5,240000,FALSE,2YNnMJgOEaiEZ1PXHcvsJf,2,0.78552,0.885455,-2.475,0.057042,127.998,0
2Lv7vYpPx68ttqspWdMnvw,349506,FALSE,10hGPIDZi33LRaYRIq3Bh4,2,0.602967,0.860927,-6.445,0.07189,128.023,0
2NxX2IORexAjAvuhHZw52u,257497,FALSE,3XHO7cRUPCLOr6jwp8vsx5,1,0.445801,0.176519,-19.427,0.035022,124.026,0
59LRO7m84jbrpSaaRxylIi,223786,FALSE,0TnOYISbd1XYRBk9myaseg,3,0.594686,0.941638,-3.605,0.070662,124.989,0
7kq6PnA3PYvzfCZN6P7Aqg,56293,FALSE,56jOkP48kRTItbhxZ1cQ6f,4,0.724725,0.686966,-4.666,0.045098,133.386,0
2O3p5IKvEhzMNPvVcYxWB5,240466,FALSE,5PYz5PgVftmL9vQd9i7WSS,1,0.641828,0.514384,-6.708,0.089108,144.002,0
3c1dDu4oMeV8BiVzJLgyy4,341300,FALSE,1Ok5WQlGEnuFOiUlpCKcVT,2,0.551882,0.831627,-4.625,0.065687,149.896,0
3BXVgl3pQKMk82oxsJcnHV,197812,FALSE,4xgFgBZ7CRtgtHcziClOwQ,1,0.585198,0.798303,-4.298,0.073317,128.063,0
2IIsJEbL6fx6gzzmCwRBpv,199906,FALSE,5s6TJEuHTr9GR894wc6VfP,1,0.569458,0.468326,-13.988,0.035115,106.374,0
3Me4YCKqNWLXZXl0CN3trv,265733,FALSE,2SHhfs4BiDxGQ3oxqf0UHY,1,0.663132,0.896654,-5.533,0.032273,142.507,0
3Wb4T8OJg4obJNBMUYgfPm,197953,FALSE,1IELhvOMg5VQlU7syRm6CS,2,0.721777,0.827163,-6.501,0.0659,121.896,0
